antiguedad,plan,metodo_pago,tipo_contrato,frecuencia_uso,cambios_plan,facturas_impagas,tickets_soporte,canal_adquisicion,friccion_del_servicio,engagement_score,valor_plan_num,ratio_valor_uso,riesgo_financiero,cliente_problematico,early_churn_risk,premium_mensual,churn
12,estandar,tarjeta_debito,anual,8,1,0,1,redes_sociales,0.1111111111111111,0.37666666666666665,9.99,1.11,0.0,0,0,0,0
43,premium,transferencia_bancaria,mensual,29,3,1,0,call_center,0.0,0.6141666666666667,14.99,0.49966666666666665,14.99,0,0,1,0
53,estandar,tarjeta_credito,anual,1,2,2,1,web,0.5,0.3258333333333333,9.99,4.995,19.98,0,0,0,0
45,premium,transferencia_bancaria,mensual,15,1,1,4,redes_sociales,0.25,0.5525,14.99,0.936875,14.99,0,0,1,0
29,basico,tarjeta_debito,mensual,10,2,1,8,call_center,0.7272727272727273,0.3858333333333333,4.99,0.45363636363636367,4.99,0,0,0,0
47,premium,transferencia_bancaria,anual,27,0,0,2,web,0.07142857142857142,0.7775000000000001,14.99,0.5353571428571429,0.0,0,0,0,0
34,estandar,tarjeta_debito,anual,28,1,3,5,referido,0.1724137931034483,0.6983333333333334,9.99,0.34448275862068967,29.97,0,0,0,0
120,estandar,tarjeta_debito,mensual,15,2,2,5,web,0.3125,0.6799999999999999,9.99,0.624375,19.98,0,0,0,1
10,basico,tarjeta_debito,mensual,25,1,1,5,web,0.19230769230769232,0.5983333333333334,4.99,0.19192307692307692,4.99,0,0,0,0
28,estandar,tarjeta_credito,mensual,20,1,3,5,referido,0.23809523809523808,0.5766666666666667,9.99,0.4757142857142857,29.97,0,0,0,0
16,basico,tarjeta_credito,mensual,29,3,0,2,redes_sociales,0.06666666666666667,0.5466666666666666,4.99,0.16633333333333333,0.0,0,0,0,0
32,estandar,transferencia_bancaria,anual,26,3,3,10,call_center,0.37037037037037035,0.5466666666666666,9.99,0.37,29.97,0,0,0,0
39,premium,tarjeta_debito,mensual,16,0,2,0,redes_sociales,0.0,0.6108333333333333,14.99,0.881764705882353,29.98,0,0,1,0
46,estandar,tarjeta_debito,mensual,2,3,3,5,referido,1.6666666666666667,0.26166666666666666,9.99,3.33,29.97,0,0,0,0
2,premium,efectivo,anual,15,3,3,5,call_center,0.3125,0.325,14.99,0.936875,44.97,0,1,0,0
19,premium,tarjeta_debito,mensual,28,2,0,6,call_center,0.20689655172413793,0.6008333333333333,14.99,0.516896551724138,0.0,0,0,1,0
41,basico,efectivo,anual,8,0,3,3,referido,0.3333333333333333,0.5091666666666667,4.99,0.5544444444444445,14.97,0,0,0,0
42,premium,transferencia_bancaria,mensual,5,3,2,9,call_center,1.5,0.29166666666666663,14.99,2.4983333333333335,29.98,1,0,1,0
4,basico,tarjeta_debito,mensual,13,2,0,5,redes_sociales,0.35714285714285715,0.36333333333333334,4.99,0.35642857142857143,0.0,0,0,0,0
6,estandar,tarjeta_debito,mensual,4,2,2,0,web,0.0,0.24833333333333332,9.99,1.998,19.98,0,0,0,0
7,estandar,tarjeta_debito,mensual,17,2,1,7,call_center,0.3888888888888889,0.4241666666666667,9.99,0.555,9.99,0,0,0,1
1,basico,efectivo,anual,30,2,3,1,call_center,0.03225806451612903,0.5825,4.99,0.16096774193548388,14.97,0,1,0,1
19,basico,tarjeta_debito,anual,8,2,2,2,referido,0.2222222222222222,0.33416666666666667,4.99,0.5544444444444445,9.98,0,0,0,0
55,premium,efectivo,mensual,19,1,3,4,web,0.2,0.6308333333333334,14.99,0.7495,44.97,0,0,1,0
10,basico,tarjeta_debito,anual,4,0,1,4,call_center,0.8,0.3783333333333333,4.99,0.998,4.99,0,0,0,1
41,estandar,transferencia_bancaria,mensual,30,0,2,3,call_center,0.0967741935483871,0.8025,9.99,0.32225806451612904,19.98,0,0,0,0
120,basico,tarjeta_credito,mensual,1,1,0,9,call_center,4.5,0.5533333333333332,4.99,2.495,0.0,1,0,0,0
57,estandar,efectivo,mensual,15,2,0,5,web,0.3125,0.5225,9.99,0.624375,0.0,0,0,0,0
33,basico,efectivo,mensual,21,1,0,10,referido,0.45454545454545453,0.6025,4.99,0.22681818181818184,0.0,0,0,0,0
44,estandar,tarjeta_debito,mensual,2,3,2,3,web,1.0,0.25666666666666665,9.99,3.33,19.98,0,0,0,1
26,estandar,efectivo,mensual,18,1,2,6,call_center,0.3157894736842105,0.5449999999999999,9.99,0.5257894736842106,19.98,0,0,0,0
15,estandar,transferencia_bancaria,mensual,8,3,3,9,call_center,1.0,0.26416666666666666,9.99,1.11,29.97,1,0,0,1
32,premium,tarjeta_debito,mensual,21,0,1,10,web,0.45454545454545453,0.6599999999999999,14.99,0.6813636363636364,14.99,0,0,1,0
8,estandar,efectivo,mensual,29,0,1,6,call_center,0.2,0.7066666666666668,9.99,0.333,9.99,0,0,0,1
6,basico,transferencia_bancaria,mensual,15,0,0,8,web,0.5,0.515,4.99,0.311875,0.0,0,0,0,0
26,basico,transferencia_bancaria,anual,19,3,3,6,web,0.3,0.43833333333333335,4.99,0.2495,14.97,0,0,0,0
6,premium,tarjeta_debito,mensual,5,1,0,4,redes_sociales,0.6666666666666666,0.32166666666666666,14.99,2.4983333333333335,0.0,0,0,1,0
3,estandar,efectivo,mensual,1,0,1,1,call_center,0.5,0.3208333333333333,9.99,4.995,9.99,0,1,0,1
31,premium,transferencia_bancaria,mensual,2,3,0,9,web,3.0,0.22416666666666668,14.99,4.996666666666667,0.0,1,0,1,0
35,basico,tarjeta_debito,mensual,25,3,2,8,redes_sociales,0.3076923076923077,0.5408333333333334,4.99,0.19192307692307692,9.98,0,0,0,0
11,basico,efectivo,mensual,1,1,2,4,web,2.0,0.2808333333333333,4.99,2.495,9.98,0,0,0,1
46,premium,tarjeta_debito,anual,10,0,0,9,call_center,0.8181818181818182,0.5483333333333333,14.99,1.3627272727272728,0.0,0,0,0,0
39,estandar,tarjeta_credito,anual,19,3,0,9,referido,0.45,0.4708333333333333,9.99,0.4995,0.0,0,0,0,0
8,basico,tarjeta_credito,mensual,1,1,2,8,referido,4.0,0.2733333333333333,4.99,2.495,9.98,1,0,0,0
18,basico,tarjeta_credito,anual,4,1,2,10,redes_sociales,2.0,0.3383333333333333,4.99,0.998,9.98,1,0,0,0
18,estandar,transferencia_bancaria,anual,23,0,1,6,call_center,0.25,0.6516666666666666,9.99,0.41625,9.99,0,0,0,0
54,basico,tarjeta_credito,mensual,15,2,1,5,redes_sociales,0.3125,0.515,4.99,0.311875,4.99,0,0,0,1
12,premium,tarjeta_debito,mensual,15,3,2,8,web,0.5,0.35,14.99,0.936875,29.98,0,0,1,1
30,estandar,tarjeta_debito,mensual,24,0,1,5,web,0.2,0.6950000000000001,9.99,0.3996,9.99,0,0,0,1
47,estandar,tarjeta_credito,anual,9,0,2,2,web,0.2,0.5375,9.99,0.999,19.98,0,0,0,0
32,estandar,transferencia_bancaria,mensual,18,2,2,28,call_center,1.4736842105263157,0.5,9.99,0.5257894736842106,19.98,0,0,0,1
5,estandar,tarjeta_debito,anual,7,2,3,3,call_center,0.375,0.28583333333333333,9.99,1.24875,29.97,0,1,0,1
2,estandar,transferencia_bancaria,mensual,22,0,1,0,web,0.0,0.5983333333333334,9.99,0.43434782608695655,9.99,0,1,0,0
21,estandar,tarjeta_debito,mensual,30,1,0,5,web,0.16129032258064516,0.6925,9.99,0.32225806451612904,0.0,0,0,0,0
17,estandar,tarjeta_credito,mensual,13,1,1,5,web,0.35714285714285715,0.4558333333333333,9.99,0.7135714285714286,9.99,0,0,0,0
20,basico,tarjeta_credito,anual,12,1,1,5,web,0.38461538461538464,0.45,4.99,0.38384615384615384,4.99,0,0,0,0
17,estandar,tarjeta_debito,mensual,11,2,3,8,referido,0.6666666666666666,0.36916666666666664,9.99,0.8325,29.97,0,0,0,1
19,estandar,transferencia_bancaria,anual,6,2,0,0,referido,0.0,0.3075,9.99,1.4271428571428573,0.0,0,0,0,0
44,basico,transferencia_bancaria,mensual,1,1,2,5,web,2.5,0.3633333333333333,4.99,2.495,9.98,0,0,0,0
32,basico,efectivo,anual,11,2,2,2,redes_sociales,0.16666666666666666,0.4066666666666667,4.99,0.41583333333333333,9.98,0,0,0,1
32,basico,tarjeta_debito,anual,20,2,2,5,web,0.23809523809523808,0.5266666666666666,4.99,0.23761904761904762,9.98,0,0,0,1
28,estandar,tarjeta_debito,mensual,18,2,1,9,web,0.47368421052631576,0.49,9.99,0.5257894736842106,9.99,0,0,0,1
52,estandar,transferencia_bancaria,mensual,4,3,3,21,redes_sociales,4.2,0.30333333333333334,9.99,1.998,29.97,1,0,0,1
4,estandar,tarjeta_debito,mensual,5,2,1,2,call_center,0.3333333333333333,0.25666666666666665,9.99,1.665,9.99,0,1,0,1
60,premium,tarjeta_credito,mensual,4,0,2,5,redes_sociales,1.0,0.5033333333333333,14.99,2.998,29.98,0,0,1,0
32,basico,tarjeta_credito,mensual,8,3,3,6,web,0.6666666666666666,0.30666666666666664,4.99,0.5544444444444445,14.97,1,0,0,1
46,estandar,tarjeta_debito,mensual,26,1,2,2,call_center,0.07407407407407407,0.7016666666666667,9.99,0.37,19.98,0,0,0,0
19,estandar,tarjeta_debito,mensual,15,3,2,5,web,0.3125,0.3675,9.99,0.624375,19.98,0,0,0,0
25,premium,transferencia_bancaria,anual,13,2,1,8,referido,0.5714285714285714,0.41583333333333333,14.99,1.0707142857142857,14.99,0,0,0,0
48,premium,efectivo,mensual,5,2,1,10,redes_sociales,1.6666666666666667,0.36666666666666664,14.99,2.4983333333333335,14.99,1,0,1,1
37,premium,tarjeta_credito,mensual,29,2,2,4,web,0.13333333333333333,0.6591666666666667,14.99,0.49966666666666665,29.98,0,0,1,0
50,estandar,tarjeta_debito,mensual,12,2,3,4,redes_sociales,0.3076923076923077,0.465,9.99,0.7684615384615385,29.97,0,0,0,0
59,estandar,efectivo,anual,24,1,2,9,redes_sociales,0.36,0.7075,9.99,0.3996,19.98,0,0,0,0
54,premium,transferencia_bancaria,mensual,11,3,1,3,redes_sociales,0.25,0.40166666666666667,14.99,1.2491666666666668,14.99,0,0,1,0
20,basico,tarjeta_debito,mensual,12,3,2,9,call_center,0.6923076923076923,0.33,4.99,0.38384615384615384,9.98,0,0,0,1
20,basico,tarjeta_credito,mensual,30,2,1,3,call_center,0.0967741935483871,0.63,4.99,0.16096774193548388,4.99,0,0,0,1
30,premium,tarjeta_debito,mensual,27,3,3,2,referido,0.07142857142857142,0.555,14.99,0.5353571428571429,44.97,0,0,1,0
23,basico,tarjeta_credito,anual,27,3,3,10,redes_sociales,0.35714285714285715,0.5375000000000001,4.99,0.17821428571428571,14.97,0,0,0,1
18,premium,tarjeta_credito,anual,13,3,2,5,redes_sociales,0.35714285714285715,0.3383333333333333,14.99,1.0707142857142857,29.98,0,0,0,0
22,basico,tarjeta_debito,mensual,6,3,2,5,call_center,0.7142857142857143,0.255,4.99,0.7128571428571429,9.98,0,0,0,0
54,basico,efectivo,mensual,9,3,2,1,redes_sociales,0.1,0.375,4.99,0.499,9.98,0,0,0,1
10,premium,transferencia_bancaria,mensual,22,3,1,2,referido,0.08695652173913043,0.43833333333333335,14.99,0.6517391304347826,14.99,0,0,1,0
20,estandar,efectivo,mensual,3,2,2,8,call_center,2.0,0.27,9.99,2.4975,19.98,1,0,0,1
5,premium,transferencia_bancaria,mensual,21,0,2,9,referido,0.4090909090909091,0.5925,14.99,0.6813636363636364,29.98,0,1,1,1
24,estandar,tarjeta_credito,mensual,15,0,1,1,web,0.0625,0.56,9.99,0.624375,9.99,0,0,0,0
26,estandar,transferencia_bancaria,mensual,8,1,3,8,call_center,0.8888888888888888,0.4116666666666667,9.99,1.11,29.97,1,0,0,1
7,basico,tarjeta_credito,anual,25,0,1,10,web,0.38461538461538464,0.6508333333333334,4.99,0.19192307692307692,4.99,0,0,0,0
37,estandar,transferencia_bancaria,anual,3,1,3,1,call_center,0.25,0.3725,9.99,2.4975,29.97,0,0,0,1
57,estandar,transferencia_bancaria,anual,24,1,3,22,redes_sociales,0.88,0.7025,9.99,0.3996,29.97,0,0,0,0
46,premium,transferencia_bancaria,mensual,15,0,0,5,call_center,0.3125,0.615,14.99,0.936875,0.0,0,0,1,0
56,premium,tarjeta_credito,mensual,30,3,3,0,redes_sociales,0.0,0.66,14.99,0.4835483870967742,44.97,0,0,1,0
2,basico,tarjeta_debito,mensual,14,2,1,6,web,0.4,0.3716666666666667,4.99,0.33266666666666667,4.99,0,1,0,0
22,premium,tarjeta_debito,anual,5,1,1,7,redes_sociales,1.1666666666666667,0.36166666666666664,14.99,2.4983333333333335,14.99,1,0,0,1
8,basico,transferencia_bancaria,anual,16,2,3,3,web,0.17647058823529413,0.41333333333333333,4.99,0.29352941176470587,14.97,0,0,0,1
44,basico,efectivo,mensual,3,1,0,6,web,1.5,0.39,4.99,1.2475,0.0,1,0,0,1
14,estandar,transferencia_bancaria,mensual,17,0,0,3,call_center,0.16666666666666666,0.5616666666666666,9.99,0.555,0.0,0,0,0,0
46,estandar,tarjeta_debito,mensual,3,2,1,10,referido,2.5,0.335,9.99,2.4975,9.99,1,0,0,0
26,basico,tarjeta_debito,mensual,15,3,1,3,web,0.1875,0.385,4.99,0.311875,4.99,0,0,0,0
36,estandar,efectivo,mensual,15,2,2,2,call_center,0.125,0.47000000000000003,9.99,0.624375,19.98,0,0,0,1
51,basico,tarjeta_debito,mensual,12,2,1,6,call_center,0.46153846153846156,0.4675,4.99,0.38384615384615384,4.99,0,0,0,0
54,estandar,efectivo,anual,4,2,1,9,call_center,1.8,0.36833333333333335,9.99,1.998,9.99,1,0,0,1
30,estandar,tarjeta_credito,mensual,15,3,2,5,call_center,0.3125,0.395,9.99,0.624375,19.98,0,0,0,0
50,premium,tarjeta_credito,mensual,25,3,0,0,redes_sociales,0.0,0.5783333333333334,14.99,0.5765384615384616,0.0,0,0,1,0
31,estandar,transferencia_bancaria,anual,12,3,3,9,redes_sociales,0.6923076923076923,0.35750000000000004,9.99,0.7684615384615385,29.97,0,0,0,0
38,estandar,tarjeta_debito,mensual,7,3,1,0,call_center,0.0,0.30833333333333335,9.99,1.24875,9.99,0,0,0,0
4,estandar,tarjeta_debito,mensual,9,0,3,6,call_center,0.6,0.43,9.99,0.999,29.97,1,1,0,1
43,estandar,efectivo,anual,17,1,0,5,redes_sociales,0.2777777777777778,0.5741666666666667,9.99,0.555,0.0,0,0,0,0
54,estandar,efectivo,anual,27,0,2,9,redes_sociales,0.32142857142857145,0.795,9.99,0.3567857142857143,19.98,0,0,0,0
4,estandar,efectivo,anual,10,1,0,1,redes_sociales,0.09090909090909091,0.3833333333333333,9.99,0.9081818181818182,0.0,0,0,0,0
1,basico,tarjeta_debito,mensual,6,3,2,10,redes_sociales,1.4285714285714286,0.2025,4.99,0.7128571428571429,9.98,1,1,0,1
40,premium,efectivo,mensual,5,0,1,6,call_center,1.0,0.4666666666666667,14.99,2.4983333333333335,14.99,1,0,1,0
51,basico,tarjeta_credito,mensual,26,3,0,1,call_center,0.037037037037037035,0.5941666666666667,4.99,0.18481481481481482,0.0,0,0,0,0
2,estandar,efectivo,mensual,21,1,1,9,web,0.4090909090909091,0.5249999999999999,9.99,0.4540909090909091,9.99,0,1,0,0
48,estandar,tarjeta_credito,mensual,23,0,0,2,redes_sociales,0.08333333333333333,0.7266666666666667,9.99,0.41625,0.0,0,0,0,1
43,basico,transferencia_bancaria,mensual,28,0,0,9,referido,0.3103448275862069,0.7808333333333333,4.99,0.17206896551724138,0.0,0,0,0,0
39,estandar,tarjeta_credito,anual,16,3,1,3,redes_sociales,0.17647058823529413,0.43083333333333335,9.99,0.5876470588235294,9.99,0,0,0,0
33,estandar,tarjeta_debito,mensual,15,2,1,2,redes_sociales,0.125,0.4625,9.99,0.624375,9.99,0,0,0,0
27,basico,tarjeta_credito,anual,15,1,1,9,call_center,0.5625,0.5075000000000001,4.99,0.311875,4.99,0,0,0,0
60,estandar,tarjeta_credito,mensual,28,3,2,10,call_center,0.3448275862068966,0.6433333333333333,9.99,0.34448275862068967,19.98,0,0,0,0
46,premium,tarjeta_debito,anual,30,1,1,2,web,0.06451612903225806,0.755,14.99,0.4835483870967742,14.99,0,0,0,0
9,estandar,transferencia_bancaria,mensual,1,1,3,9,referido,4.5,0.2758333333333333,9.99,4.995,29.97,1,0,0,0
0,estandar,tarjeta_credito,mensual,17,0,0,1,call_center,0.05555555555555555,0.5266666666666666,9.99,0.555,0.0,0,0,0,0
51,estandar,efectivo,mensual,22,0,0,6,referido,0.2608695652173913,0.7208333333333333,9.99,0.43434782608695655,0.0,0,0,0,0
39,basico,transferencia_bancaria,mensual,15,0,3,2,web,0.125,0.5974999999999999,4.99,0.311875,14.97,0,0,0,0
53,estandar,transferencia_bancaria,mensual,16,1,0,4,call_center,0.23529411764705882,0.5858333333333333,9.99,0.5876470588235294,0.0,0,0,0,0
3,basico,tarjeta_debito,mensual,3,1,0,9,redes_sociales,2.25,0.2875,4.99,1.2475,0.0,1,0,0,0
56,estandar,efectivo,anual,23,3,3,6,call_center,0.25,0.5666666666666667,9.99,0.41625,29.97,0,0,0,1
47,estandar,tarjeta_debito,mensual,15,2,2,0,web,0.0,0.4975,9.99,0.624375,19.98,0,0,0,0
42,basico,tarjeta_credito,mensual,27,0,3,6,web,0.21428571428571427,0.765,4.99,0.17821428571428571,14.97,0,0,0,0
17,estandar,tarjeta_credito,mensual,5,0,2,2,web,0.3333333333333333,0.4091666666666667,9.99,1.665,19.98,0,0,0,0
17,premium,transferencia_bancaria,mensual,7,2,3,0,redes_sociales,0.0,0.3158333333333333,14.99,1.87375,44.97,0,0,1,1
19,basico,efectivo,mensual,28,3,2,6,web,0.20689655172413793,0.5408333333333333,4.99,0.17206896551724138,9.98,0,0,0,0
59,estandar,transferencia_bancaria,mensual,12,2,3,7,call_center,0.5384615384615384,0.4875,9.99,0.7684615384615385,29.97,0,0,0,1
25,premium,efectivo,anual,26,1,1,5,web,0.18518518518518517,0.6491666666666667,14.99,0.5551851851851852,14.99,0,0,0,0
14,estandar,efectivo,mensual,22,0,2,6,web,0.2608695652173913,0.6283333333333333,9.99,0.43434782608695655,19.98,0,0,0,0
17,estandar,tarjeta_debito,mensual,17,1,0,1,web,0.05555555555555555,0.5091666666666667,9.99,0.555,0.0,0,0,0,0
45,estandar,tarjeta_debito,anual,9,1,1,10,referido,1.0,0.4725,9.99,0.999,9.99,1,0,0,0
52,basico,tarjeta_debito,mensual,15,3,0,0,referido,0.0,0.45,4.99,0.311875,0.0,0,0,0,1
51,estandar,tarjeta_debito,mensual,26,3,1,3,call_center,0.1111111111111111,0.5941666666666667,9.99,0.37,9.99,0,0,0,0
15,estandar,tarjeta_credito,mensual,23,0,3,6,call_center,0.25,0.6441666666666667,9.99,0.41625,29.97,0,0,0,0
41,basico,tarjeta_debito,mensual,30,3,2,0,web,0.0,0.6225,4.99,0.16096774193548388,9.98,0,0,0,0
18,estandar,tarjeta_debito,mensual,15,1,0,5,call_center,0.3125,0.485,9.99,0.624375,0.0,0,0,0,0
23,premium,transferencia_bancaria,anual,20,1,0,6,call_center,0.2857142857142857,0.5641666666666667,14.99,0.7138095238095238,0.0,0,0,0,0
43,estandar,transferencia_bancaria,mensual,9,0,3,5,referido,0.5,0.5275,9.99,0.999,29.97,0,0,0,0
49,estandar,transferencia_bancaria,mensual,15,1,2,10,call_center,0.625,0.5625,9.99,0.624375,19.98,0,0,0,0
23,estandar,tarjeta_debito,mensual,0,3,1,1,referido,1.0,0.1775,9.99,9.99,9.99,0,0,0,0
22,basico,efectivo,mensual,3,2,0,2,web,0.5,0.275,4.99,1.2475,0.0,0,0,0,0
52,basico,transferencia_bancaria,mensual,16,2,3,4,web,0.23529411764705882,0.5233333333333334,4.99,0.29352941176470587,14.97,0,0,0,1
11,estandar,tarjeta_credito,anual,14,0,2,10,referido,0.6666666666666666,0.5141666666666667,9.99,0.666,19.98,0,0,0,0
12,premium,transferencia_bancaria,mensual,3,2,2,1,call_center,0.25,0.25,14.99,3.7475,29.98,0,0,1,1
23,basico,tarjeta_debito,mensual,15,3,3,1,web,0.0625,0.3775,4.99,0.311875,14.97,0,0,0,1
30,premium,tarjeta_credito,mensual,19,2,2,1,redes_sociales,0.05,0.5083333333333333,14.99,0.7495,29.98,0,0,1,0
12,basico,transferencia_bancaria,mensual,25,1,1,7,call_center,0.2692307692307692,0.6033333333333334,4.99,0.19192307692307692,4.99,0,0,0,1
40,estandar,efectivo,mensual,12,1,1,9,redes_sociales,0.6923076923076923,0.5,9.99,0.7684615384615385,9.99,0,0,0,1
32,estandar,tarjeta_debito,anual,19,0,2,2,redes_sociales,0.1,0.6333333333333333,9.99,0.4995,19.98,0,0,0,0
3,basico,tarjeta_credito,mensual,12,1,3,7,call_center,0.5384615384615384,0.40750000000000003,4.99,0.38384615384615384,14.97,0,1,0,1
37,estandar,tarjeta_debito,mensual,6,3,0,5,referido,0.7142857142857143,0.2925,9.99,1.4271428571428573,0.0,0,0,0,0
120,premium,tarjeta_debito,anual,5,0,2,5,call_center,0.8333333333333334,0.6666666666666666,14.99,2.4983333333333335,29.98,0,0,0,0
2,estandar,tarjeta_credito,anual,17,1,3,0,redes_sociales,0.0,0.4716666666666667,9.99,0.555,29.97,0,1,0,0
10,basico,transferencia_bancaria,mensual,24,0,1,3,redes_sociales,0.12,0.645,4.99,0.1996,4.99,0,0,0,1
9,estandar,transferencia_bancaria,mensual,27,1,0,25,referido,0.8928571428571429,0.6225,9.99,0.3567857142857143,0.0,0,0,0,0
16,estandar,tarjeta_credito,mensual,7,1,3,5,redes_sociales,0.625,0.3733333333333333,9.99,1.24875,29.97,0,0,0,1
8,basico,tarjeta_debito,anual,15,2,2,9,redes_sociales,0.5625,0.4,4.99,0.311875,9.98,0,0,0,0
57,basico,efectivo,anual,28,3,2,2,web,0.06896551724137931,0.6358333333333334,4.99,0.17206896551724138,9.98,0,0,0,0
46,estandar,transferencia_bancaria,anual,20,3,0,4,referido,0.19047619047619047,0.5016666666666667,9.99,0.4757142857142857,0.0,0,0,0,0
13,estandar,transferencia_bancaria,anual,15,3,1,2,redes_sociales,0.125,0.35250000000000004,9.99,0.624375,9.99,0,0,0,1
20,basico,efectivo,anual,17,2,3,6,web,0.3333333333333333,0.45666666666666667,4.99,0.27722222222222226,14.97,0,0,0,1
4,estandar,tarjeta_credito,mensual,2,1,3,2,web,0.6666666666666666,0.27666666666666667,9.99,3.33,29.97,0,1,0,0
51,basico,efectivo,mensual,12,2,3,7,call_center,0.5384615384615384,0.4675,4.99,0.38384615384615384,14.97,0,0,0,1
0,basico,tarjeta_credito,mensual,16,2,2,2,referido,0.11764705882352941,0.3933333333333333,4.99,0.29352941176470587,9.98,0,1,0,0
2,estandar,efectivo,mensual,6,0,3,3,call_center,0.42857142857142855,0.385,9.99,1.4271428571428573,29.97,0,1,0,0
43,basico,tarjeta_credito,anual,18,2,1,9,web,0.47368421052631576,0.5275,4.99,0.26263157894736844,4.99,0,0,0,0
3,basico,efectivo,mensual,15,1,1,9,redes_sociales,0.5625,0.4475,4.99,0.311875,4.99,0,1,0,1
18,estandar,efectivo,mensual,4,0,2,4,redes_sociales,0.8,0.3983333333333333,9.99,1.998,19.98,0,0,0,1
60,basico,efectivo,mensual,28,1,1,4,call_center,0.13793103448275862,0.7633333333333333,4.99,0.17206896551724138,4.99,0,0,0,0
28,estandar,efectivo,anual,13,3,2,0,web,0.0,0.36333333333333334,9.99,0.7135714285714286,19.98,0,0,0,0
24,estandar,tarjeta_debito,anual,26,2,0,1,redes_sociales,0.037037037037037035,0.5866666666666667,9.99,0.37,0.0,0,0,0,0
25,estandar,tarjeta_credito,mensual,18,2,1,10,call_center,0.5263157894736842,0.4825,9.99,0.5257894736842106,9.99,0,0,0,0
40,basico,transferencia_bancaria,mensual,11,3,2,4,web,0.3333333333333333,0.36666666666666664,4.99,0.41583333333333333,9.98,0,0,0,1
18,premium,tarjeta_debito,mensual,15,1,2,5,referido,0.3125,0.485,14.99,0.936875,29.98,0,0,1,0
16,basico,efectivo,anual,26,1,3,5,call_center,0.18518518518518517,0.6266666666666667,4.99,0.18481481481481482,14.97,0,0,0,0
55,estandar,transferencia_bancaria,anual,15,0,2,4,call_center,0.25,0.6375,9.99,0.624375,19.98,0,0,0,1
3,basico,transferencia_bancaria,mensual,8,2,1,8,call_center,0.8888888888888888,0.2941666666666667,4.99,0.5544444444444445,4.99,1,1,0,1
18,estandar,tarjeta_credito,mensual,15,1,2,8,referido,0.5,0.485,9.99,0.624375,19.98,0,0,0,0
3,basico,transferencia_bancaria,mensual,4,1,3,0,web,0.0,0.30083333333333334,4.99,0.998,14.97,0,1,0,0
47,estandar,tarjeta_credito,mensual,21,3,3,7,referido,0.3181818181818182,0.5175,9.99,0.4540909090909091,29.97,0,0,0,0
13,estandar,transferencia_bancaria,mensual,3,2,0,5,referido,1.25,0.2525,9.99,2.4975,0.0,0,0,0,0
25,basico,tarjeta_credito,mensual,21,0,0,0,web,0.0,0.6425,4.99,0.22681818181818184,0.0,0,0,0,0
55,estandar,transferencia_bancaria,mensual,5,0,2,0,redes_sociales,0.0,0.5041666666666667,9.99,1.665,19.98,0,0,0,0
4,basico,transferencia_bancaria,mensual,18,1,0,0,redes_sociales,0.0,0.49,4.99,0.26263157894736844,0.0,0,0,0,0
44,basico,efectivo,mensual,25,1,3,5,referido,0.19230769230769232,0.6833333333333333,4.99,0.19192307692307692,14.97,0,0,0,0
58,estandar,tarjeta_debito,anual,30,1,3,2,call_center,0.06451612903225806,0.785,9.99,0.32225806451612904,29.97,0,0,0,0
60,basico,tarjeta_credito,mensual,15,1,3,1,redes_sociales,0.0625,0.59,4.99,0.311875,14.97,0,0,0,0
