antiguedad,plan,metodo_pago,facturas_impagas,frecuencia_uso,tickets_soporte,tipo_contrato,cambios_plan,canal_adquisicion,churn
33,estandar,tarjeta_credito,0,12,5,mensual,2,redes_sociales,0
20,premium,tarjeta_debito,2,15,2,mensual,1,call_center,0
57,basico,efectivo,1,16,8,anual,3,referido,0
32,estandar,tarjeta_credito,1,6,10,mensual,3,referido,1
16,estandar,tarjeta_credito,3,15,4,mensual,3,referido,0
40,premium,tarjeta_debito,2,29,1,mensual,1,referido,0
3,basico,tarjeta_debito,2,19,6,anual,0,web,0
48,estandar,tarjeta_debito,2,22,5,mensual,2,call_center,0
9,basico,efectivo,1,13,8,mensual,0,call_center,0
22,basico,tarjeta_debito,2,15,9,anual,2,referido,1
55,estandar,transferencia_bancaria,0,18,10,mensual,2,referido,0
11,estandar,tarjeta_debito,2,15,5,mensual,0,call_center,0
34,estandar,transferencia_bancaria,3,11,5,mensual,1,call_center,0
52,premium,tarjeta_debito,2,3,3,anual,0,referido,0
29,premium,transferencia_bancaria,0,26,5,mensual,0,call_center,0
28,estandar,tarjeta_debito,3,17,2,anual,1,redes_sociales,0
45,estandar,transferencia_bancaria,3,27,0,mensual,1,call_center,0
50,basico,tarjeta_debito,1,15,8,mensual,1,redes_sociales,1
26,basico,tarjeta_debito,0,19,1,mensual,0,call_center,0
57,estandar,tarjeta_credito,0,13,10,mensual,2,call_center,0
0,premium,transferencia_bancaria,3,14,5,mensual,3,redes_sociales,0
26,premium,efectivo,0,10,1,anual,2,call_center,0
58,estandar,tarjeta_debito,1,7,4,mensual,3,call_center,0
24,estandar,tarjeta_debito,2,9,10,anual,2,redes_sociales,1
43,premium,tarjeta_debito,3,24,20,mensual,1,redes_sociales,0
17,estandar,transferencia_bancaria,1,26,1,mensual,2,web,0
2,premium,transferencia_bancaria,3,4,7,mensual,3,call_center,1
42,premium,tarjeta_debito,1,7,5,anual,3,web,0
18,premium,efectivo,3,27,4,anual,0,call_center,1
19,estandar,tarjeta_debito,2,1,10,mensual,2,web,0
50,basico,tarjeta_debito,3,14,8,mensual,2,web,1
50,estandar,transferencia_bancaria,1,21,2,anual,2,web,0
9,estandar,tarjeta_credito,2,17,5,mensual,2,referido,1
31,estandar,tarjeta_credito,0,5,8,anual,2,web,0
28,premium,tarjeta_credito,2,27,6,anual,1,referido,0
120,premium,transferencia_bancaria,2,16,5,anual,2,call_center,0
55,premium,tarjeta_debito,0,27,2,mensual,0,referido,0
50,estandar,tarjeta_credito,1,10,5,mensual,3,web,0
27,estandar,efectivo,3,6,5,mensual,2,referido,1
56,estandar,tarjeta_debito,2,11,5,anual,3,call_center,1
21,basico,tarjeta_debito,1,1,5,anual,0,referido,0
18,basico,tarjeta_debito,0,23,7,mensual,0,web,0
16,basico,tarjeta_debito,2,15,3,mensual,1,redes_sociales,0
38,estandar,transferencia_bancaria,1,22,5,mensual,3,web,0
23,premium,transferencia_bancaria,3,12,7,mensual,2,web,1
3,estandar,efectivo,3,18,0,anual,2,call_center,1
18,estandar,tarjeta_debito,1,12,4,mensual,3,web,0
29,estandar,efectivo,1,7,2,mensual,1,web,0
20,estandar,tarjeta_debito,3,10,1,mensual,3,redes_sociales,1
51,premium,efectivo,0,4,5,mensual,0,referido,0
18,basico,tarjeta_credito,3,21,10,mensual,2,referido,0
27,premium,tarjeta_credito,0,1,0,mensual,0,redes_sociales,0
23,basico,efectivo,3,9,6,mensual,1,call_center,1
26,basico,tarjeta_debito,0,15,0,mensual,1,web,0
39,basico,efectivo,3,15,4,anual,0,redes_sociales,0
56,estandar,tarjeta_credito,2,5,3,anual,1,call_center,0
59,estandar,tarjeta_credito,0,24,5,mensual,2,call_center,0
59,estandar,efectivo,2,15,0,mensual,2,redes_sociales,0
18,estandar,tarjeta_debito,3,25,5,mensual,1,web,1
42,basico,efectivo,2,3,3,anual,2,web,0
54,estandar,tarjeta_debito,0,16,4,mensual,2,call_center,0
10,estandar,tarjeta_debito,2,23,0,mensual,3,call_center,0
9,estandar,transferencia_bancaria,3,8,1,mensual,3,call_center,0
1,basico,efectivo,2,18,9,anual,1,referido,0
39,premium,tarjeta_credito,2,6,7,mensual,2,referido,0
35,basico,tarjeta_debito,0,15,6,mensual,2,redes_sociales,0
40,estandar,efectivo,3,7,2,mensual,0,redes_sociales,0
4,estandar,tarjeta_credito,2,12,2,mensual,3,web,0
17,estandar,transferencia_bancaria,1,8,23,mensual,1,call_center,1
34,basico,tarjeta_credito,1,28,7,mensual,1,redes_sociales,0
41,basico,tarjeta_credito,2,19,6,mensual,3,call_center,1
5,estandar,efectivo,0,11,0,anual,1,web,0
55,basico,transferencia_bancaria,2,11,37,mensual,2,call_center,0
21,basico,efectivo,0,25,3,mensual,0,redes_sociales,0
23,estandar,tarjeta_debito,0,21,10,anual,0,redes_sociales,0
22,basico,efectivo,3,15,0,mensual,3,web,1
47,estandar,tarjeta_debito,3,9,5,anual,3,web,0
36,estandar,efectivo,2,15,1,mensual,0,call_center,0
43,basico,tarjeta_credito,2,17,3,anual,3,call_center,0
30,premium,efectivo,1,5,8,mensual,1,referido,0
17,basico,efectivo,2,15,6,anual,2,call_center,0
30,estandar,tarjeta_debito,3,12,4,anual,3,redes_sociales,1
58,premium,tarjeta_debito,2,18,8,mensual,3,redes_sociales,1
38,basico,transferencia_bancaria,2,27,5,anual,3,call_center,0
2,basico,tarjeta_debito,2,20,1,mensual,2,web,0
5,estandar,tarjeta_credito,3,11,5,anual,0,redes_sociales,1
4,estandar,efectivo,3,11,22,anual,2,web,1
50,estandar,efectivo,0,8,9,anual,3,web,0
3,basico,transferencia_bancaria,2,26,0,mensual,0,call_center,0
59,estandar,tarjeta_debito,1,27,0,anual,1,call_center,0
7,basico,tarjeta_debito,2,23,5,anual,1,web,0
20,estandar,transferencia_bancaria,2,23,5,mensual,3,referido,0
15,premium,transferencia_bancaria,0,23,6,mensual,1,referido,0
12,basico,efectivo,0,11,7,mensual,3,referido,0
8,estandar,transferencia_bancaria,2,12,10,anual,0,call_center,0
43,estandar,transferencia_bancaria,0,15,6,anual,3,redes_sociales,0
32,estandar,efectivo,1,23,9,mensual,2,call_center,0
24,basico,efectivo,2,15,1,mensual,2,redes_sociales,0
17,estandar,efectivo,1,2,0,mensual,0,call_center,1
0,basico,tarjeta_debito,0,11,7,mensual,2,referido,0
21,basico,tarjeta_credito,0,15,1,mensual,2,redes_sociales,0
47,estandar,tarjeta_credito,3,25,4,anual,2,referido,0
25,basico,efectivo,0,25,10,mensual,1,redes_sociales,0
22,premium,transferencia_bancaria,2,6,5,mensual,0,call_center,1
36,basico,transferencia_bancaria,3,28,3,mensual,3,redes_sociales,1
9,basico,tarjeta_credito,0,1,5,anual,2,web,0
45,estandar,efectivo,0,22,9,mensual,0,redes_sociales,0
59,basico,tarjeta_debito,3,23,7,mensual,0,web,0
16,basico,tarjeta_debito,0,30,2,anual,2,redes_sociales,0
120,basico,efectivo,0,15,10,mensual,0,redes_sociales,0
43,estandar,tarjeta_credito,2,25,7,mensual,1,call_center,1
50,premium,tarjeta_debito,0,7,2,mensual,2,call_center,0
45,estandar,tarjeta_credito,1,25,5,mensual,3,redes_sociales,0
45,estandar,tarjeta_credito,2,9,1,anual,1,web,0
48,premium,tarjeta_credito,1,3,6,mensual,0,web,0
26,basico,transferencia_bancaria,3,25,6,anual,3,redes_sociales,1
38,basico,tarjeta_debito,0,4,7,anual,1,web,0
44,estandar,tarjeta_credito,0,0,7,mensual,1,call_center,0
1,estandar,tarjeta_debito,0,9,7,mensual,3,referido,0
29,estandar,tarjeta_debito,2,19,5,mensual,2,redes_sociales,0
41,premium,tarjeta_debito,1,24,6,mensual,2,redes_sociales,0
41,premium,transferencia_bancaria,0,30,3,mensual,2,call_center,0
4,premium,transferencia_bancaria,2,15,21,mensual,1,web,0
47,premium,tarjeta_debito,2,25,9,anual,2,redes_sociales,0
2,estandar,tarjeta_debito,1,24,8,mensual,0,call_center,0
53,premium,tarjeta_credito,0,16,7,mensual,0,call_center,0
49,basico,tarjeta_debito,1,29,3,mensual,0,web,0
15,estandar,efectivo,0,27,5,mensual,3,referido,0
15,estandar,transferencia_bancaria,2,10,5,mensual,2,referido,0
41,estandar,transferencia_bancaria,0,4,3,mensual,0,web,0
14,basico,efectivo,1,4,4,mensual,3,web,1
49,estandar,transferencia_bancaria,1,19,5,mensual,0,web,0
52,estandar,transferencia_bancaria,2,6,10,mensual,0,web,0
9,premium,tarjeta_debito,2,18,9,mensual,2,web,1
41,premium,transferencia_bancaria,1,5,2,mensual,1,redes_sociales,0
10,estandar,efectivo,3,27,6,mensual,1,call_center,1
22,estandar,tarjeta_credito,3,29,23,mensual,2,call_center,1
22,estandar,transferencia_bancaria,3,10,6,anual,2,referido,0
2,estandar,tarjeta_debito,3,25,10,mensual,0,referido,0
14,estandar,efectivo,1,15,7,mensual,2,call_center,0
54,estandar,tarjeta_debito,2,25,3,mensual,2,call_center,0
9,estandar,efectivo,3,17,0,mensual,2,referido,0
13,basico,tarjeta_debito,2,20,10,mensual,2,call_center,1
41,basico,transferencia_bancaria,2,10,9,mensual,1,referido,0
42,premium,tarjeta_debito,2,26,10,mensual,0,call_center,0
44,estandar,efectivo,0,15,5,mensual,0,redes_sociales,0
49,basico,efectivo,2,1,5,mensual,0,call_center,0
14,premium,tarjeta_debito,3,18,5,anual,2,redes_sociales,0
13,estandar,tarjeta_debito,3,2,10,anual,0,call_center,1
10,premium,tarjeta_credito,2,21,7,anual,3,web,0
120,estandar,transferencia_bancaria,0,18,9,anual,2,call_center,0
49,premium,tarjeta_credito,2,23,8,anual,2,web,0
22,estandar,tarjeta_credito,2,1,0,mensual,3,call_center,0
44,estandar,efectivo,3,17,3,anual,0,redes_sociales,0
33,basico,transferencia_bancaria,0,16,9,mensual,3,web,0
32,basico,tarjeta_credito,0,26,10,anual,3,web,0
42,estandar,tarjeta_credito,2,4,0,anual,0,call_center,1
6,premium,tarjeta_debito,2,6,1,mensual,2,web,0
48,premium,transferencia_bancaria,2,29,5,mensual,3,call_center,0
40,estandar,tarjeta_debito,2,28,9,mensual,1,web,0
37,estandar,tarjeta_debito,2,22,8,mensual,2,web,0
20,premium,transferencia_bancaria,1,15,2,mensual,1,web,1
59,estandar,tarjeta_debito,1,26,1,mensual,3,redes_sociales,0
47,basico,tarjeta_debito,3,25,3,mensual,3,redes_sociales,1
21,estandar,transferencia_bancaria,3,8,8,anual,0,referido,1
7,premium,tarjeta_debito,3,24,5,mensual,3,redes_sociales,0
57,estandar,transferencia_bancaria,2,15,2,anual,2,call_center,0
23,basico,tarjeta_debito,1,18,6,anual,3,call_center,1
25,estandar,tarjeta_credito,2,15,5,anual,1,call_center,0
17,estandar,tarjeta_credito,0,1,0,mensual,2,call_center,0
44,estandar,transferencia_bancaria,1,22,10,mensual,3,web,0
34,estandar,tarjeta_debito,3,26,5,mensual,2,referido,1
48,premium,tarjeta_credito,1,1,6,mensual,1,redes_sociales,0
56,estandar,tarjeta_credito,2,8,2,anual,2,call_center,0
22,premium,transferencia_bancaria,2,11,7,mensual,0,web,0
0,estandar,tarjeta_debito,2,21,7,anual,1,referido,0
24,basico,transferencia_bancaria,2,25,8,mensual,2,call_center,1
9,estandar,transferencia_bancaria,3,25,3,mensual,2,referido,0
59,basico,tarjeta_debito,0,2,3,anual,1,redes_sociales,0
60,premium,tarjeta_debito,3,2,3,anual,0,referido,0
7,estandar,tarjeta_credito,3,12,3,mensual,0,referido,1
20,basico,tarjeta_debito,2,26,6,mensual,0,web,0
0,premium,transferencia_bancaria,0,16,8,anual,0,call_center,0
34,estandar,tarjeta_credito,3,3,5,anual,0,web,0
43,estandar,tarjeta_debito,0,12,4,mensual,0,call_center,0
60,estandar,efectivo,2,19,3,anual,0,referido,0
44,premium,transferencia_bancaria,3,25,7,mensual,3,redes_sociales,0
30,basico,transferencia_bancaria,0,7,31,mensual,2,web,0
0,basico,tarjeta_credito,0,25,5,mensual,0,web,0
32,premium,tarjeta_credito,2,15,10,mensual,1,web,1
48,estandar,tarjeta_credito,1,15,6,mensual,3,call_center,0
10,premium,efectivo,2,16,1,anual,0,call_center,0
25,premium,tarjeta_debito,2,11,10,mensual,1,call_center,1
33,basico,transferencia_bancaria,3,4,8,anual,0,referido,0
37,basico,tarjeta_credito,2,0,4,mensual,2,web,0
40,basico,tarjeta_credito,3,26,0,mensual,2,referido,0
60,estandar,efectivo,3,26,3,mensual,0,referido,0
5,estandar,efectivo,1,14,5,mensual,1,web,1
8,estandar,tarjeta_credito,0,10,3,anual,1,call_center,0
59,premium,tarjeta_credito,1,25,3,mensual,2,redes_sociales,0
38,basico,tarjeta_debito,0,17,6,anual,3,redes_sociales,0
24,basico,efectivo,3,6,3,mensual,0,web,1
43,basico,tarjeta_credito,1,23,8,mensual,3,referido,0
14,estandar,tarjeta_debito,0,9,9,mensual,1,referido,1
1,premium,tarjeta_credito,0,6,5,mensual,2,call_center,0
3,basico,tarjeta_credito,1,21,9,anual,2,call_center,0
45,premium,transferencia_bancaria,2,26,6,mensual,0,call_center,0
41,estandar,tarjeta_credito,3,26,4,mensual,0,call_center,0
24,basico,efectivo,2,18,8,anual,3,redes_sociales,0
38,basico,efectivo,0,30,1,mensual,3,call_center,0
28,estandar,tarjeta_debito,3,17,5,mensual,1,call_center,0
27,estandar,tarjeta_debito,2,25,5,mensual,1,redes_sociales,0
28,estandar,tarjeta_debito,2,10,7,mensual,3,referido,1
10,estandar,tarjeta_debito,3,28,0,mensual,3,call_center,0
45,estandar,tarjeta_debito,2,8,36,mensual,0,web,0
51,estandar,efectivo,0,10,4,anual,2,web,0
120,estandar,efectivo,2,15,6,mensual,1,referido,0
42,premium,tarjeta_debito,1,18,0,anual,1,call_center,0
0,estandar,efectivo,0,23,0,mensual,0,call_center,0
55,basico,tarjeta_debito,2,19,1,mensual,2,call_center,0
11,estandar,tarjeta_debito,3,15,10,anual,1,call_center,0
43,premium,tarjeta_debito,0,24,9,mensual,0,call_center,0
27,estandar,transferencia_bancaria,2,10,8,mensual,0,referido,0
41,basico,tarjeta_debito,0,3,7,mensual,3,referido,0
10,basico,tarjeta_debito,2,2,5,mensual,3,redes_sociales,1
26,basico,tarjeta_debito,3,29,9,mensual,3,redes_sociales,0
27,estandar,tarjeta_credito,2,1,4,anual,3,call_center,0
41,basico,efectivo,2,2,3,anual,3,referido,1
59,basico,efectivo,2,19,6,mensual,0,call_center,1
29,basico,tarjeta_debito,0,14,4,mensual,0,redes_sociales,0
33,estandar,tarjeta_debito,2,7,4,mensual,3,call_center,1
14,estandar,tarjeta_debito,1,11,0,mensual,1,call_center,0
4,estandar,transferencia_bancaria,3,15,6,mensual,1,referido,0
57,basico,tarjeta_debito,0,30,2,mensual,2,redes_sociales,0
4,basico,tarjeta_debito,2,17,9,anual,0,referido,0
1,estandar,tarjeta_debito,2,28,5,mensual,1,referido,0
52,estandar,tarjeta_credito,1,8,24,mensual,0,referido,0
50,premium,tarjeta_debito,1,27,8,mensual,0,call_center,0
13,estandar,efectivo,0,5,5,mensual,2,call_center,0
54,estandar,tarjeta_debito,2,4,5,mensual,1,web,1
45,basico,efectivo,3,13,1,anual,3,referido,0
17,estandar,tarjeta_debito,3,29,10,mensual,3,redes_sociales,0
50,basico,tarjeta_debito,2,17,1,mensual,1,web,0
11,estandar,transferencia_bancaria,2,17,9,mensual,1,web,1
13,premium,tarjeta_debito,2,11,5,mensual,1,redes_sociales,1
10,basico,tarjeta_credito,3,21,1,mensual,0,referido,0
40,estandar,tarjeta_debito,3,19,7,mensual,2,call_center,1
1,estandar,tarjeta_credito,0,21,6,anual,2,redes_sociales,0
58,estandar,tarjeta_debito,1,24,9,mensual,3,referido,0
36,estandar,tarjeta_debito,3,10,5,mensual,2,referido,0
45,premium,efectivo,0,15,8,anual,2,call_center,0
49,basico,tarjeta_debito,1,10,0,mensual,2,redes_sociales,0
35,estandar,tarjeta_credito,2,29,10,anual,3,redes_sociales,0
6,basico,efectivo,3,16,4,mensual,2,web,1
27,estandar,tarjeta_debito,3,15,4,mensual,0,referido,0
32,premium,tarjeta_debito,1,14,1,mensual,3,call_center,0
19,premium,tarjeta_debito,3,8,5,mensual,3,call_center,1
28,premium,efectivo,0,15,2,anual,1,web,0
29,basico,tarjeta_debito,2,18,8,mensual,0,call_center,0
32,estandar,transferencia_bancaria,0,29,10,anual,0,referido,0
48,estandar,tarjeta_debito,3,7,5,mensual,0,redes_sociales,0
43,estandar,tarjeta_credito,2,8,4,anual,2,referido,0
35,estandar,transferencia_bancaria,1,4,5,mensual,1,call_center,0
14,estandar,tarjeta_debito,0,16,10,mensual,1,redes_sociales,0
47,estandar,transferencia_bancaria,1,28,4,mensual,3,call_center,1
45,estandar,efectivo,3,11,7,anual,3,web,1
6,estandar,tarjeta_credito,0,15,3,mensual,0,redes_sociales,0
58,estandar,efectivo,1,29,10,mensual,3,call_center,1
8,premium,tarjeta_credito,2,11,7,mensual,0,redes_sociales,0
36,estandar,tarjeta_debito,0,27,6,mensual,0,redes_sociales,0
56,estandar,transferencia_bancaria,0,2,9,anual,2,web,0
17,basico,tarjeta_debito,0,10,10,mensual,3,web,0
59,estandar,efectivo,0,5,0,mensual,2,web,1
59,estandar,efectivo,2,19,2,mensual,2,referido,0
25,basico,tarjeta_debito,1,18,5,anual,0,web,0
23,estandar,tarjeta_credito,2,6,5,anual,2,call_center,0
7,basico,tarjeta_debito,0,15,2,mensual,3,web,1
58,basico,tarjeta_credito,2,15,10,mensual,3,redes_sociales,1
30,basico,transferencia_bancaria,0,29,2,mensual,1,web,0
16,basico,efectivo,1,28,7,mensual,1,call_center,1
47,basico,tarjeta_debito,3,27,5,anual,0,referido,0
43,estandar,efectivo,3,3,3,mensual,0,referido,1
58,basico,transferencia_bancaria,3,8,9,mensual,3,referido,0
20,premium,tarjeta_debito,1,22,5,mensual,3,call_center,1
29,premium,transferencia_bancaria,3,15,10,mensual,1,referido,0
19,premium,tarjeta_credito,0,6,10,mensual,1,call_center,0
18,premium,transferencia_bancaria,2,15,2,mensual,1,referido,1
10,basico,efectivo,2,8,4,mensual,1,referido,1
15,premium,tarjeta_debito,0,29,10,mensual,3,call_center,0
36,basico,tarjeta_credito,0,15,7,mensual,0,web,0
31,estandar,tarjeta_debito,2,12,3,anual,0,redes_sociales,0
5,basico,tarjeta_debito,0,8,10,mensual,1,referido,0
7,estandar,tarjeta_credito,2,22,5,mensual,1,web,1
3,basico,tarjeta_credito,1,19,3,mensual,0,redes_sociales,1
52,basico,tarjeta_debito,0,7,6,mensual,3,redes_sociales,0
4,premium,efectivo,2,12,0,mensual,1,redes_sociales,1
15,estandar,efectivo,3,4,0,anual,1,call_center,0
48,estandar,efectivo,3,9,5,anual,3,call_center,1
57,estandar,transferencia_bancaria,0,15,6,mensual,2,referido,0
6,premium,tarjeta_debito,1,25,6,mensual,3,call_center,1
57,estandar,tarjeta_credito,2,15,2,mensual,1,call_center,1
20,estandar,transferencia_bancaria,3,24,5,mensual,1,call_center,0
2,estandar,efectivo,0,10,0,mensual,0,web,0
49,estandar,tarjeta_debito,0,20,6,mensual,2,redes_sociales,0
58,premium,efectivo,2,15,5,anual,2,redes_sociales,0
50,estandar,efectivo,1,15,1,mensual,0,web,0
5,basico,tarjeta_debito,0,3,0,mensual,0,referido,0
29,basico,transferencia_bancaria,2,6,4,mensual,2,call_center,1
3,basico,tarjeta_debito,1,23,43,anual,3,referido,0
57,basico,tarjeta_debito,3,18,5,mensual,2,redes_sociales,1
42,basico,tarjeta_debito,2,18,10,mensual,0,web,0
120,premium,tarjeta_credito,1,30,6,anual,2,redes_sociales,0
55,basico,transferencia_bancaria,1,13,7,mensual,3,redes_sociales,0
2,estandar,efectivo,2,7,3,mensual,3,web,1
11,estandar,tarjeta_debito,3,15,10,mensual,3,call_center,0
49,premium,tarjeta_credito,2,20,5,mensual,2,call_center,0
1,premium,tarjeta_debito,0,15,8,anual,0,referido,0
39,estandar,transferencia_bancaria,2,2,0,anual,2,call_center,0
36,estandar,efectivo,2,2,5,mensual,2,call_center,1
48,estandar,transferencia_bancaria,2,22,2,mensual,1,redes_sociales,0
56,basico,tarjeta_debito,3,16,10,anual,0,call_center,0
1,basico,efectivo,1,15,5,mensual,3,call_center,0
11,estandar,efectivo,2,11,5,mensual,3,web,0
51,estandar,efectivo,2,4,2,anual,2,web,0
51,premium,efectivo,0,25,7,mensual,2,call_center,0
20,basico,tarjeta_credito,3,19,9,mensual,3,referido,1
7,estandar,tarjeta_credito,3,28,8,anual,0,call_center,0
16,estandar,transferencia_bancaria,2,12,5,mensual,1,referido,1
26,estandar,efectivo,1,15,6,mensual,3,referido,0
43,basico,tarjeta_credito,1,2,5,mensual,2,call_center,1
46,basico,transferencia_bancaria,0,1,6,anual,1,redes_sociales,0
1,premium,efectivo,3,4,1,anual,1,referido,0
8,estandar,efectivo,3,8,9,anual,0,redes_sociales,1
25,estandar,transferencia_bancaria,0,15,5,mensual,2,web,1
9,estandar,tarjeta_debito,2,25,4,mensual,1,referido,1
4,estandar,transferencia_bancaria,3,8,2,anual,1,redes_sociales,0
120,premium,tarjeta_debito,3,3,9,mensual,3,referido,0
9,basico,tarjeta_credito,3,21,0,mensual,3,call_center,1
10,premium,tarjeta_debito,2,16,8,mensual,1,redes_sociales,0
48,estandar,tarjeta_credito,0,5,5,anual,0,web,0
24,premium,tarjeta_credito,0,11,6,mensual,2,web,0
6,basico,tarjeta_credito,1,17,4,mensual,2,redes_sociales,0
54,estandar,tarjeta_debito,2,15,9,mensual,1,redes_sociales,0
59,estandar,efectivo,2,15,8,mensual,0,web,0
17,estandar,transferencia_bancaria,1,25,4,mensual,1,redes_sociales,1
34,estandar,efectivo,3,4,2,anual,0,call_center,1
55,estandar,efectivo,0,6,5,mensual,3,redes_sociales,0
12,premium,tarjeta_debito,3,2,7,anual,0,web,0
120,estandar,efectivo,1,16,10,anual,1,call_center,0
31,estandar,tarjeta_credito,1,20,5,anual,3,call_center,0
12,estandar,efectivo,1,23,6,mensual,3,call_center,1
37,basico,tarjeta_credito,2,18,1,mensual,1,redes_sociales,0
20,estandar,efectivo,3,21,1,mensual,0,web,0
30,estandar,efectivo,2,9,6,mensual,3,referido,1
13,basico,tarjeta_debito,1,27,8,mensual,0,web,0
17,estandar,tarjeta_debito,3,3,3,anual,0,redes_sociales,1
6,basico,transferencia_bancaria,0,2,4,anual,1,call_center,1
7,premium,tarjeta_debito,3,15,6,anual,1,call_center,1
11,estandar,tarjeta_debito,1,4,8,mensual,1,call_center,0
4,basico,tarjeta_credito,1,15,0,anual,2,call_center,1
15,estandar,transferencia_bancaria,3,5,5,anual,3,web,0
58,estandar,efectivo,0,29,10,anual,1,web,0
23,basico,tarjeta_debito,3,14,5,mensual,1,web,1
7,basico,tarjeta_debito,3,21,1,mensual,1,referido,0
16,estandar,tarjeta_debito,3,11,0,mensual,0,redes_sociales,0
3,premium,tarjeta_debito,2,17,8,mensual,0,referido,0
59,estandar,transferencia_bancaria,1,5,5,mensual,1,referido,0
42,basico,efectivo,0,22,2,mensual,3,redes_sociales,0
5,estandar,efectivo,2,24,8,mensual,1,referido,0
7,basico,tarjeta_credito,1,28,10,mensual,1,redes_sociales,0
22,estandar,tarjeta_credito,0,14,5,anual,3,referido,0
25,basico,transferencia_bancaria,2,3,9,mensual,1,call_center,0
38,estandar,transferencia_bancaria,0,9,5,anual,0,redes_sociales,0
60,basico,efectivo,1,5,9,mensual,2,call_center,0
28,estandar,tarjeta_debito,0,15,4,anual,2,web,0
26,premium,tarjeta_debito,2,18,7,mensual,0,call_center,0
44,basico,tarjeta_credito,2,6,10,mensual,2,call_center,1
