antiguedad,plan,metodo_pago,facturas_impagas,frecuencia_uso,tickets_soporte,tipo_contrato,cambios_plan,canal_adquisicion,churn
15,estandar,tarjeta_debito,0.0,17.0,10.0,mensual,3,call_center,0
6,estandar,transferencia_bancaria,0.0,12.0,,anual,1,,0
150,estandar,tarjeta_debito,3.0,21.0,5.0,anual,1,,0
59,estandar,efectivo,2.0,8.0,63.0,mensual,3,redes_sociales,0
6,estandar,,3.0,30.0,4.0,mensual,2,web,0
29,premium,transferencia_bancaria,,12.0,42.0,mensual,3,call_center,1
45,estandar,transferencia_bancaria,2.0,,7.0,anual,2,,0
5,estandar,transferencia_bancaria,1.0,5.0,46.0,mensual,3,redes_sociales,0
120,estandar,tarjeta_debito,1.0,20.0,3.0,mensual,2,web,1
28,estandar,efectivo,1.0,1.0,9.0,anual,1,,0
54,estandar,efectivo,1.0,2.0,3.0,anual,0,call_center,0
58,estandar,transferencia_bancaria,2.0,21.0,3.0,anual,0,referido,0
22,estandar,tarjeta_debito,3.0,,10.0,anual,2,,0
37,estandar,tarjeta_credito,3.0,17.0,0.0,mensual,0,referido,1
27,premium,tarjeta_debito,3.0,-1.0,3.0,anual,3,web,0
5,estandar,tarjeta_credito,3.0,23.0,8.0,anual,2,redes_sociales,0
120,estandar,tarjeta_debito,1.0,4.0,8.0,anual,1,referido,0
24,basico,,0.0,28.0,10.0,anual,2,call_center,0
4,basico,tarjeta_credito,0.0,,4.0,anual,3,redes_sociales,0
150,estandar,efectivo,3.0,11.0,3.0,mensual,1,web,1
46,estandar,efectivo,2.0,,4.0,mensual,3,call_center,0
16,estandar,tarjeta_credito,2.0,100.0,,mensual,0,call_center,0
29,premium,,3.0,3.0,8.0,mensual,2,,1
41,basico,tarjeta_debito,,20.0,10.0,mensual,0,referido,0
55,basico,tarjeta_debito,0.0,3.0,5.0,mensual,2,referido,0
31,basico,tarjeta_debito,,19.0,96.0,mensual,3,referido,0
39,estandar,tarjeta_debito,1.0,,,mensual,3,redes_sociales,0
16,basico,transferencia_bancaria,2.0,24.0,6.0,mensual,0,call_center,1
13,estandar,tarjeta_debito,2.0,18.0,5.0,mensual,2,redes_sociales,1
46,basico,tarjeta_credito,,25.0,8.0,mensual,3,redes_sociales,0
14,estandar,tarjeta_debito,1.0,18.0,10.0,anual,1,web,0
55,estandar,transferencia_bancaria,3.0,18.0,5.0,mensual,1,,0
44,estandar,transferencia_bancaria,2.0,7.0,1.0,anual,2,referido,0
28,estandar,,0.0,18.0,7.0,anual,0,redes_sociales,0
42,estandar,tarjeta_credito,0.0,17.0,3.0,mensual,3,referido,0
3,estandar,,3.0,23.0,4.0,anual,2,redes_sociales,0
23,estandar,tarjeta_debito,2.0,26.0,2.0,anual,3,redes_sociales,0
48,estandar,efectivo,,2.0,4.0,anual,1,call_center,0
35,basico,tarjeta_credito,0.0,,0.0,mensual,1,call_center,0
56,basico,efectivo,0.0,9.0,0.0,mensual,0,call_center,0
-1,estandar,tarjeta_debito,3.0,3.0,,mensual,2,redes_sociales,0
33,estandar,tarjeta_credito,0.0,12.0,5.0,mensual,2,redes_sociales,0
20,premium,tarjeta_debito,,15.0,2.0,mensual,1,call_center,0
57,basico,efectivo,1.0,16.0,8.0,anual,3,referido,0
32,estandar,tarjeta_credito,1.0,6.0,10.0,mensual,3,referido,1
16,estandar,tarjeta_credito,3.0,,4.0,mensual,3,referido,0
40,premium,tarjeta_debito,2.0,29.0,1.0,mensual,1,referido,0
3,basico,tarjeta_debito,2.0,19.0,6.0,anual,0,web,0
48,estandar,tarjeta_debito,2.0,22.0,,mensual,2,call_center,0
9,basico,efectivo,1.0,13.0,8.0,mensual,0,call_center,0
51,estandar,,2.0,100.0,9.0,anual,0,referido,0
22,basico,tarjeta_debito,,,9.0,anual,2,referido,1
55,estandar,transferencia_bancaria,0.0,18.0,10.0,mensual,2,referido,0
11,estandar,,2.0,,,mensual,0,call_center,0
34,estandar,transferencia_bancaria,3.0,11.0,5.0,mensual,1,,0
52,premium,tarjeta_debito,,3.0,3.0,anual,0,referido,0
29,premium,transferencia_bancaria,0.0,26.0,5.0,mensual,0,call_center,0
28,estandar,tarjeta_debito,3.0,17.0,2.0,anual,1,redes_sociales,0
45,estandar,transferencia_bancaria,3.0,27.0,0.0,mensual,1,call_center,0
35,basico,efectivo,2.0,17.0,9.0,mensual,-1,call_center,1
50,basico,tarjeta_debito,1.0,,8.0,mensual,1,redes_sociales,1
26,basico,,0.0,19.0,1.0,mensual,0,call_center,0
57,estandar,tarjeta_credito,0.0,13.0,10.0,mensual,2,,0
0,premium,transferencia_bancaria,3.0,14.0,5.0,mensual,3,redes_sociales,0
26,premium,efectivo,0.0,10.0,1.0,anual,2,call_center,0
58,estandar,tarjeta_debito,1.0,7.0,4.0,mensual,3,call_center,0
24,estandar,,2.0,9.0,10.0,anual,2,redes_sociales,1
47,premium,transferencia_bancaria,3.0,,73.0,mensual,0,referido,0
43,premium,tarjeta_debito,3.0,24.0,20.0,mensual,1,redes_sociales,0
26,premium,,-1.0,18.0,4.0,mensual,3,redes_sociales,1
17,estandar,transferencia_bancaria,1.0,26.0,1.0,mensual,2,web,0
2,premium,transferencia_bancaria,3.0,4.0,7.0,mensual,3,call_center,1
42,premium,tarjeta_debito,1.0,7.0,5.0,anual,3,web,0
18,premium,efectivo,3.0,27.0,4.0,anual,0,call_center,1
19,estandar,tarjeta_debito,,1.0,10.0,mensual,2,web,0
50,basico,tarjeta_debito,3.0,14.0,8.0,mensual,2,web,1
50,estandar,transferencia_bancaria,1.0,21.0,2.0,anual,2,web,0
9,estandar,tarjeta_credito,2.0,17.0,,mensual,2,referido,1
31,estandar,tarjeta_credito,0.0,5.0,8.0,anual,2,web,0
28,premium,tarjeta_credito,2.0,27.0,6.0,anual,1,referido,0
120,premium,transferencia_bancaria,2.0,16.0,,anual,2,call_center,0
55,premium,tarjeta_debito,0.0,27.0,2.0,mensual,0,referido,0
50,estandar,tarjeta_credito,1.0,10.0,,mensual,3,web,0
21,estandar,transferencia_bancaria,3.0,21.0,0.0,mensual,-1,call_center,0
27,estandar,efectivo,3.0,6.0,5.0,mensual,2,referido,1
56,estandar,tarjeta_debito,2.0,11.0,5.0,anual,3,call_center,1
21,basico,tarjeta_debito,1.0,1.0,,anual,0,referido,0
150,premium,transferencia_bancaria,0.0,,3.0,mensual,0,redes_sociales,0
18,basico,tarjeta_debito,0.0,23.0,7.0,mensual,0,web,0
16,basico,tarjeta_debito,,15.0,3.0,mensual,1,redes_sociales,0
38,estandar,transferencia_bancaria,1.0,22.0,,mensual,3,web,0
38,basico,tarjeta_debito,-1.0,20.0,3.0,anual,3,referido,0
23,premium,transferencia_bancaria,3.0,12.0,7.0,mensual,2,web,1
3,estandar,efectivo,3.0,18.0,0.0,anual,2,call_center,1
18,estandar,tarjeta_debito,1.0,12.0,4.0,mensual,3,web,0
29,estandar,efectivo,1.0,7.0,2.0,mensual,1,web,0
20,estandar,tarjeta_debito,3.0,10.0,1.0,mensual,3,redes_sociales,1
150,estandar,transferencia_bancaria,1.0,10.0,4.0,mensual,1,,1
51,premium,efectivo,0.0,4.0,,mensual,0,referido,0
18,basico,tarjeta_credito,3.0,21.0,10.0,mensual,2,referido,0
27,premium,tarjeta_credito,0.0,1.0,0.0,mensual,0,redes_sociales,0
23,basico,efectivo,3.0,9.0,6.0,mensual,1,,1
26,basico,tarjeta_debito,0.0,,0.0,mensual,1,web,0
39,basico,efectivo,3.0,15.0,4.0,anual,0,redes_sociales,0
56,estandar,tarjeta_credito,2.0,5.0,3.0,anual,1,call_center,0
59,estandar,tarjeta_credito,0.0,24.0,5.0,mensual,2,call_center,0
59,estandar,efectivo,2.0,,0.0,mensual,2,redes_sociales,0
18,estandar,tarjeta_debito,3.0,25.0,5.0,mensual,1,web,1
46,basico,tarjeta_credito,15.0,10.0,7.0,mensual,0,redes_sociales,0
42,basico,efectivo,2.0,3.0,3.0,anual,2,web,0
54,estandar,tarjeta_debito,0.0,16.0,4.0,mensual,2,call_center,0
10,estandar,tarjeta_debito,,23.0,0.0,mensual,3,call_center,0
9,estandar,transferencia_bancaria,3.0,8.0,1.0,mensual,3,,0
1,basico,efectivo,,18.0,9.0,anual,1,referido,0
39,premium,tarjeta_credito,2.0,6.0,7.0,mensual,2,referido,0
35,basico,tarjeta_debito,0.0,,6.0,mensual,2,redes_sociales,0
40,estandar,efectivo,3.0,7.0,2.0,mensual,0,redes_sociales,0
4,estandar,tarjeta_credito,2.0,12.0,2.0,mensual,3,web,0
17,estandar,transferencia_bancaria,1.0,8.0,23.0,mensual,1,call_center,1
34,basico,tarjeta_credito,1.0,28.0,7.0,mensual,1,redes_sociales,0
41,basico,tarjeta_credito,2.0,19.0,6.0,mensual,3,call_center,1
15,estandar,efectivo,1.0,23.0,70.0,anual,0,referido,0
5,estandar,efectivo,0.0,11.0,0.0,anual,1,web,0
55,basico,transferencia_bancaria,,11.0,37.0,mensual,2,call_center,0
21,basico,efectivo,0.0,25.0,3.0,mensual,0,redes_sociales,0
-1,estandar,tarjeta_debito,,26.0,,mensual,2,redes_sociales,0
23,estandar,tarjeta_debito,0.0,21.0,10.0,anual,0,redes_sociales,0
22,basico,efectivo,3.0,,0.0,mensual,3,web,1
2,basico,efectivo,0.0,-5.0,34.0,mensual,0,redes_sociales,0
150,estandar,transferencia_bancaria,1.0,16.0,9.0,mensual,1,redes_sociales,0
56,estandar,transferencia_bancaria,3.0,-1.0,0.0,mensual,0,redes_sociales,1
47,estandar,,3.0,9.0,5.0,anual,3,web,0
36,estandar,efectivo,,,1.0,mensual,0,call_center,0
43,basico,tarjeta_credito,,17.0,3.0,anual,3,call_center,0
30,premium,efectivo,1.0,5.0,8.0,mensual,1,referido,0
17,basico,efectivo,,,6.0,anual,2,call_center,0
30,estandar,,3.0,12.0,4.0,anual,3,redes_sociales,1
150,estandar,efectivo,3.0,2.0,2.0,anual,1,web,0
58,premium,,2.0,18.0,8.0,mensual,3,redes_sociales,1
38,basico,transferencia_bancaria,,27.0,,anual,3,call_center,0
2,basico,tarjeta_debito,,20.0,1.0,mensual,2,web,0
46,premium,tarjeta_credito,20.0,3.0,8.0,mensual,2,call_center,0
39,estandar,tarjeta_credito,2.0,26.0,3.0,anual,10,web,0
5,estandar,tarjeta_credito,3.0,11.0,,anual,0,redes_sociales,1
4,estandar,efectivo,3.0,11.0,22.0,anual,2,web,1
50,estandar,efectivo,0.0,8.0,9.0,anual,3,web,0
3,basico,transferencia_bancaria,2.0,26.0,0.0,mensual,0,,0
-1,premium,efectivo,3.0,23.0,10.0,anual,2,web,0
50,estandar,tarjeta_debito,0.0,100.0,9.0,mensual,3,web,0
59,estandar,,1.0,27.0,0.0,anual,1,call_center,0
7,basico,tarjeta_debito,2.0,23.0,5.0,anual,1,web,0
20,estandar,transferencia_bancaria,,23.0,,mensual,3,referido,0
47,basico,efectivo,,11.0,88.0,mensual,1,call_center,0
15,premium,transferencia_bancaria,0.0,23.0,6.0,mensual,1,referido,0
12,basico,efectivo,0.0,11.0,7.0,mensual,3,referido,0
8,estandar,transferencia_bancaria,,12.0,10.0,anual,0,call_center,0
43,estandar,transferencia_bancaria,0.0,,6.0,anual,3,redes_sociales,0
32,estandar,efectivo,1.0,23.0,9.0,mensual,2,,0
24,basico,efectivo,,15.0,1.0,mensual,2,redes_sociales,0
9,estandar,tarjeta_credito,1.0,50.0,4.0,anual,0,call_center,0
17,standard,efectivo,1.0,2.0,0.0,mensual,0,call_center,1
0,basico,,0.0,11.0,7.0,mensual,2,referido,0
21,basico,tarjeta_credito,0.0,,1.0,mensual,2,redes_sociales,0
47,estandar,tarjeta_credito,3.0,25.0,4.0,anual,2,referido,0
25,basico,efectivo,0.0,25.0,10.0,mensual,1,redes_sociales,0
22,premium,transferencia_bancaria,2.0,6.0,,mensual,0,call_center,1
36,basico,transferencia_bancaria,3.0,28.0,3.0,mensual,3,redes_sociales,1
9,basico,tarjeta_credito,0.0,1.0,,anual,2,web,0
45,estandar,efectivo,0.0,22.0,9.0,mensual,0,redes_sociales,0
59,basico,tarjeta_debito,3.0,23.0,7.0,mensual,0,web,0
16,basico,tarjeta_debito,0.0,30.0,2.0,anual,2,redes_sociales,0
120,basico,efectivo,0.0,,10.0,mensual,0,redes_sociales,0
49,estandar,tarjeta_debito,1.0,100.0,3.0,mensual,0,call_center,0
43,estandar,Tarjeta Credito,2.0,25.0,7.0,mensual,1,,1
50,premium,tarjeta_debito,0.0,7.0,2.0,mensual,2,,0
45,estandar,tarjeta_credito,1.0,25.0,,mensual,3,redes_sociales,0
45,estandar,tarjeta_credito,,9.0,1.0,anual,1,web,0
34,estandar,,3.0,9.0,87.0,mensual,0,redes_sociales,0
48,premium,tarjeta_credito,1.0,3.0,6.0,mensual,0,web,0
26,basico,transferencia_bancaria,3.0,25.0,6.0,anual,3,redes_sociales,1
38,basico,tarjeta_debito,0.0,4.0,7.0,anual,1,web,0
44,estandar,tarjeta_credito,0.0,0.0,7.0,mensual,1,call_center,0
1,estandar,tarjeta_debito,0.0,9.0,7.0,mensual,3,referido,0
29,estandar,tarjeta_debito,,19.0,5.0,mensual,2,redes_sociales,0
41,premium,,1.0,24.0,6.0,mensual,2,redes_sociales,0
41,premium,transferencia_bancaria,0.0,30.0,3.0,mensual,2,call_center,0
35,estandar,tarjeta_debito,3.0,23.0,61.0,anual,2,web,0
4,premium,transferencia_bancaria,2.0,,21.0,mensual,1,web,0
47,premium,tarjeta_debito,2.0,25.0,9.0,anual,2,redes_sociales,0
2,estandar,tarjeta_debito,1.0,24.0,8.0,mensual,0,call_center,0
53,premium,tarjeta_credito,0.0,16.0,7.0,mensual,0,,0
48,premium,,0.0,26.0,5.0,mensual,-1,call_center,0
49,basico,,1.0,29.0,3.0,mensual,0,web,0
15,estandar,efectivo,0.0,27.0,5.0,mensual,3,referido,0
15,estandar,transferencia_bancaria,2.0,10.0,5.0,mensual,2,referido,0
41,estandar,transferencia_bancaria,0.0,4.0,3.0,mensual,0,web,0
14,basico,efectivo,1.0,4.0,4.0,mensual,3,web,1
49,estandar,transferencia_bancaria,1.0,19.0,,mensual,0,web,0
52,estandar,transferencia_bancaria,2.0,6.0,10.0,mensual,0,web,0
9,premium,tarjeta_debito,2.0,18.0,9.0,mensual,2,web,1
7,estandar,transferencia_bancaria,-1.0,100.0,6.0,anual,3,referido,0
41,premium,transferencia_bancaria,1.0,5.0,2.0,mensual,1,redes_sociales,0
10,estandar,efectivo,3.0,27.0,6.0,mensual,1,call_center,1
22,estandar,tarjeta_credito,3.0,29.0,23.0,mensual,2,call_center,1
22,estandar,transferencia_bancaria,3.0,10.0,6.0,anual,2,referido,0
2,estandar,,3.0,25.0,10.0,mensual,0,referido,0
14,estandar,efectivo,1.0,15.0,7.0,mensual,2,call_center,0
39,estandar,transferencia_bancaria,-1.0,4.0,10.0,mensual,2,referido,1
54,estandar,tarjeta_debito,,25.0,3.0,mensual,2,call_center,0
9,estandar,efectivo,3.0,17.0,0.0,mensual,2,referido,0
13,basico,tarjeta_debito,2.0,20.0,10.0,mensual,2,,1
35,basico,tarjeta_debito,2.0,-5.0,5.0,anual,3,redes_sociales,1
41,basico,transferencia_bancaria,,10.0,9.0,mensual,1,referido,0
42,premium,tarjeta_debito,2.0,26.0,10.0,mensual,0,,0
44,estandar,efectivo,0.0,,5.0,mensual,0,redes_sociales,0
49,basico,efectivo,2.0,1.0,,mensual,0,call_center,0
14,premium,tarjeta_debito,3.0,18.0,5.0,anual,2,redes_sociales,0
13,estandar,,3.0,2.0,10.0,anual,0,,1
10,premium,tarjeta_credito,,21.0,7.0,anual,3,web,0
120,estandar,transferencia_bancaria,0.0,18.0,9.0,anual,2,call_center,0
49,premium,tarjeta_credito,2.0,23.0,8.0,anual,2,web,0
22,estandar,tarjeta_credito,2.0,1.0,0.0,mensual,3,call_center,0
44,estandar,efectivo,3.0,17.0,3.0,anual,0,redes_sociales,0
33,basico,transferencia_bancaria,0.0,16.0,9.0,mensual,3,web,0
32,basico,tarjeta_credito,0.0,26.0,10.0,anual,3,web,0
42,estandar,tarjeta_credito,2.0,4.0,0.0,anual,0,call_center,1
35,basico,tarjeta_credito,,100.0,6.0,anual,0,,0
6,premium,tarjeta_debito,2.0,6.0,1.0,mensual,2,web,0
25,basico,tarjeta_debito,3.0,10.0,95.0,anual,3,call_center,1
48,premium,transferencia_bancaria,,29.0,,mensual,3,,0
40,estandar,tarjeta_debito,2.0,28.0,9.0,mensual,1,web,0
37,estandar,tarjeta_debito,,22.0,8.0,mensual,2,web,0
20,premium,transferencia_bancaria,1.0,,2.0,mensual,1,web,1
59,estandar,tarjeta_debito,1.0,26.0,1.0,mensual,3,redes_sociales,0
47,basico,,3.0,25.0,3.0,mensual,3,redes_sociales,1
-1,basico,efectivo,2.0,4.0,5.0,anual,1,web,0
21,estandar,transferencia_bancaria,3.0,8.0,8.0,anual,0,referido,1
29,estandar,tarjeta_debito,1.0,,0.0,mensual,-1,referido,0
7,premium,tarjeta_debito,3.0,24.0,5.0,mensual,3,redes_sociales,0
33,basico,tarjeta_credito,0.0,100.0,10.0,anual,3,redes_sociales,0
57,estandar,transferencia_bancaria,,,2.0,anual,2,call_center,0
23,basico,tarjeta_debito,1.0,18.0,6.0,anual,3,,1
25,estandar,tarjeta_credito,2.0,15.0,,anual,1,,0
17,estandar,tarjeta_credito,0.0,1.0,0.0,mensual,2,call_center,0
44,estandar,transferencia_bancaria,1.0,22.0,10.0,mensual,3,web,0
46,basico,tarjeta_credito,3.0,50.0,10.0,anual,0,call_center,0
150,basico,transferencia_bancaria,1.0,,10.0,anual,1,web,1
34,estandar,,3.0,26.0,5.0,mensual,2,referido,1
48,premium,tarjeta_credito,1.0,1.0,6.0,mensual,1,redes_sociales,0
56,estandar,tarjeta_credito,2.0,8.0,2.0,anual,2,call_center,0
22,premium,transferencia_bancaria,,11.0,7.0,mensual,0,web,0
0,estandar,tarjeta_debito,,21.0,7.0,anual,1,referido,0
-1,estandar,transferencia_bancaria,1.0,27.0,1.0,anual,1,referido,0
24,basico,transferencia_bancaria,,25.0,8.0,mensual,2,call_center,1
9,estandar,transferencia_bancaria,3.0,25.0,3.0,mensual,2,referido,0
59,basico,tarjeta_debito,0.0,2.0,3.0,anual,1,redes_sociales,0
60,premium,,3.0,2.0,3.0,anual,0,referido,0
7,estandar,tarjeta_credito,3.0,12.0,3.0,mensual,0,referido,1
20,basico,tarjeta_debito,2.0,26.0,6.0,mensual,0,web,0
0,premium,transferencia_bancaria,0.0,16.0,8.0,anual,0,,0
34,estandar,tarjeta_credito,3.0,3.0,5.0,anual,0,web,0
43,estandar,tarjeta_debito,0.0,12.0,4.0,mensual,0,,0
60,estandar,efectivo,2.0,19.0,3.0,anual,0,referido,0
44,premium,transferencia_bancaria,3.0,25.0,7.0,mensual,3,redes_sociales,0
30,basico,transferencia_bancaria,0.0,7.0,31.0,mensual,2,web,0
0,basico,tarjeta_credito,0.0,25.0,5.0,mensual,0,web,0
32,premium,tarjeta_credito,2.0,,10.0,mensual,1,web,1
48,estandar,tarjeta_credito,1.0,,6.0,mensual,3,,0
10,premium,efectivo,2.0,16.0,1.0,anual,0,,0
25,premium,tarjeta_debito,2.0,11.0,10.0,mensual,1,,1
33,basico,transferencia_bancaria,3.0,4.0,8.0,anual,0,referido,0
37,basico,tarjeta_credito,2.0,0.0,4.0,mensual,2,web,0
150,estandar,transferencia_bancaria,0.0,27.0,8.0,mensual,0,call_center,0
40,basico,tarjeta_credito,3.0,26.0,0.0,mensual,2,referido,0
60,estandar,efectivo,3.0,26.0,3.0,mensual,0,referido,0
5,estandar,efectivo,1.0,14.0,5.0,mensual,1,web,1
8,estandar,tarjeta_credito,0.0,10.0,3.0,anual,1,call_center,0
59,premium,tarjeta_credito,1.0,25.0,3.0,mensual,2,redes_sociales,0
38,basico,,0.0,17.0,6.0,anual,3,redes_sociales,0
24,basico,efectivo,3.0,6.0,3.0,mensual,0,web,1
2,basico,tarjeta_credito,1.0,50.0,8.0,mensual,3,web,0
43,basico,tarjeta_credito,1.0,23.0,8.0,mensual,3,referido,0
14,estandar,,0.0,9.0,9.0,mensual,1,referido,1
-1,estandar,efectivo,3.0,8.0,9.0,mensual,1,redes_sociales,1
1,premium,tarjeta_credito,0.0,6.0,,mensual,2,call_center,0
3,basico,tarjeta_credito,1.0,21.0,9.0,anual,2,,0
5,basico,,20.0,,0.0,anual,2,redes_sociales,0
45,premium,transferencia_bancaria,,26.0,6.0,mensual,0,,0
-1,basico,tarjeta_credito,2.0,11.0,,mensual,2,web,0
41,estandar,tarjeta_credito,3.0,26.0,4.0,mensual,0,,0
24,basico,efectivo,2.0,18.0,8.0,anual,3,redes_sociales,0
-1,estandar,tarjeta_debito,1.0,18.0,0.0,anual,3,web,0
38,basico,efectivo,0.0,30.0,1.0,mensual,3,call_center,0
28,estandar,,3.0,17.0,,mensual,1,call_center,0
36,estandar,transferencia_bancaria,0.0,100.0,9.0,mensual,1,redes_sociales,1
27,estandar,,,25.0,,mensual,1,redes_sociales,0
28,estandar,tarjeta_debito,2.0,10.0,7.0,mensual,3,referido,1
10,estandar,tarjeta_debito,3.0,28.0,0.0,mensual,3,call_center,0
45,estandar,,2.0,8.0,36.0,mensual,0,web,0
51,estandar,efectivo,0.0,10.0,4.0,anual,2,web,0
120,estandar,efectivo,2.0,15.0,6.0,mensual,1,referido,0
45,estandar,,0.0,16.0,72.0,anual,1,redes_sociales,0
42,premium,tarjeta_debito,1.0,18.0,0.0,anual,1,call_center,0
0,estandar,efectivo,0.0,23.0,0.0,mensual,0,,0
55,basico,,2.0,19.0,1.0,mensual,2,call_center,0
47,premium,transferencia_bancaria,20.0,11.0,10.0,mensual,1,redes_sociales,1
11,estandar,,3.0,,10.0,anual,1,call_center,0
43,premium,tarjeta_debito,0.0,24.0,9.0,mensual,0,call_center,0
27,estandar,transferencia_bancaria,2.0,10.0,8.0,mensual,0,referido,0
41,basico,,0.0,3.0,7.0,mensual,3,referido,0
10,basico,tarjeta_debito,2.0,2.0,5.0,mensual,3,redes_sociales,1
26,basico,tarjeta_debito,3.0,29.0,9.0,mensual,3,redes_sociales,0
27,estandar,tarjeta_credito,2.0,1.0,4.0,anual,3,call_center,0
5,estandar,efectivo,15.0,,0.0,mensual,1,redes_sociales,1
41,basico,efectivo,,2.0,3.0,anual,3,referido,1
59,basico,efectivo,,19.0,6.0,mensual,0,,1
56,estandar,efectivo,1.0,50.0,10.0,mensual,3,referido,1
28,basico,tarjeta_debito,1.0,-5.0,5.0,mensual,3,web,0
54,estandar,transferencia_bancaria,0.0,27.0,53.0,mensual,1,,0
29,basico,tarjeta_debito,0.0,14.0,4.0,mensual,0,redes_sociales,0
33,estandar,,,7.0,4.0,mensual,3,,1
14,estandar,,1.0,11.0,0.0,mensual,1,,0
53,basico,tarjeta_debito,0.0,-1.0,10.0,mensual,2,redes_sociales,0
32,estandar,efectivo,0.0,50.0,6.0,anual,0,redes_sociales,0
4,estandar,transferencia_bancaria,3.0,,6.0,mensual,1,referido,0
57,basico,,0.0,30.0,2.0,mensual,2,redes_sociales,0
4,basico,tarjeta_debito,,17.0,9.0,anual,0,referido,0
1,estandar,tarjeta_debito,2.0,28.0,5.0,mensual,1,referido,0
7,estandar,tarjeta_credito,1.0,-5.0,5.0,mensual,3,web,0
52,estandar,tarjeta_credito,1.0,8.0,24.0,mensual,0,referido,0
53,estandar,tarjeta_credito,2.0,13.0,99.0,mensual,3,call_center,0
50,premium,tarjeta_debito,1.0,27.0,8.0,mensual,0,call_center,0
13,estandar,efectivo,0.0,5.0,5.0,mensual,2,call_center,0
54,estandar,,2.0,4.0,,mensual,1,web,1
45,basico,efectivo,3.0,13.0,1.0,anual,3,referido,0
17,estandar,tarjeta_debito,3.0,29.0,10.0,mensual,3,redes_sociales,0
50,basico,,2.0,17.0,1.0,mensual,1,web,0
11,estandar,transferencia_bancaria,2.0,17.0,9.0,mensual,1,web,1
13,premium,tarjeta_debito,,11.0,5.0,mensual,1,redes_sociales,1
10,basico,tarjeta_credito,3.0,21.0,1.0,mensual,0,referido,0
40,estandar,tarjeta_debito,3.0,19.0,7.0,mensual,2,call_center,1
14,estandar,efectivo,15.0,,5.0,mensual,3,,1
1,estandar,tarjeta_credito,0.0,21.0,6.0,anual,2,redes_sociales,0
58,estandar,,1.0,24.0,9.0,mensual,3,referido,0
36,estandar,,3.0,10.0,5.0,mensual,2,referido,0
45,premium,efectivo,0.0,,8.0,anual,2,call_center,0
49,basico,,1.0,10.0,0.0,mensual,2,redes_sociales,0
35,estandar,tarjeta_credito,2.0,29.0,10.0,anual,3,redes_sociales,0
6,basico,efectivo,3.0,16.0,4.0,mensual,2,web,1
27,estandar,tarjeta_debito,3.0,,4.0,mensual,0,referido,0
30,estandar,transferencia_bancaria,15.0,20.0,10.0,anual,1,,0
32,premium,tarjeta_debito,1.0,14.0,1.0,mensual,3,call_center,0
19,premium,,3.0,8.0,5.0,mensual,3,call_center,1
28,premium,efectivo,0.0,,2.0,anual,1,web,0
29,basico,,,18.0,8.0,mensual,0,,0
32,estandar,transferencia_bancaria,0.0,29.0,10.0,anual,0,referido,0
48,estandar,tarjeta_debito,3.0,7.0,5.0,mensual,0,redes_sociales,0
43,estandar,tarjeta_credito,2.0,8.0,4.0,anual,2,referido,0
35,estandar,transferencia_bancaria,1.0,4.0,5.0,mensual,1,,0
8,premium,tarjeta_credito,2.0,13.0,97.0,mensual,1,referido,0
14,estandar,tarjeta_debito,0.0,16.0,10.0,mensual,1,redes_sociales,0
47,estandar,transferencia_bancaria,1.0,28.0,4.0,mensual,3,call_center,1
45,estandar,efectivo,3.0,11.0,7.0,anual,3,web,1
6,estandar,tarjeta_credito,0.0,,3.0,mensual,0,redes_sociales,0
58,estandar,efectivo,1.0,29.0,10.0,mensual,3,call_center,1
8,premium,tarjeta_credito,2.0,11.0,7.0,mensual,0,redes_sociales,0
36,estandar,,0.0,27.0,6.0,mensual,0,redes_sociales,0
56,estandar,transferencia_bancaria,0.0,2.0,9.0,anual,2,web,0
17,basico,tarjeta_debito,0.0,10.0,10.0,mensual,3,web,0
59,estandar,efectivo,0.0,5.0,0.0,mensual,2,web,1
3,estandar,tarjeta_debito,20.0,30.0,,anual,3,web,0
59,estandar,efectivo,,19.0,2.0,mensual,2,referido,0
25,basico,,1.0,18.0,,anual,0,web,0
23,estandar,tarjeta_credito,2.0,6.0,,anual,2,call_center,0
7,basico,tarjeta_debito,0.0,15.0,2.0,mensual,3,web,1
58,basico,tarjeta_credito,2.0,15.0,10.0,mensual,3,redes_sociales,1
30,basico,transferencia_bancaria,0.0,29.0,2.0,mensual,1,web,0
16,basico,efectivo,1.0,28.0,7.0,mensual,1,call_center,1
47,basico,,3.0,27.0,,anual,0,referido,0
43,estandar,efectivo,3.0,3.0,3.0,mensual,0,referido,1
58,basico,transferencia_bancaria,3.0,8.0,9.0,mensual,3,referido,0
20,premium,tarjeta_debito,1.0,22.0,,mensual,3,,1
19,estandar,efectivo,3.0,-5.0,7.0,mensual,3,web,1
29,premium,transferencia_bancaria,3.0,,10.0,mensual,1,referido,0
19,premium,tarjeta_credito,0.0,6.0,10.0,mensual,1,call_center,0
18,premium,transferencia_bancaria,,,2.0,mensual,1,referido,1
10,basico,efectivo,,8.0,4.0,mensual,1,referido,1
0,premium,efectivo,,7.0,55.0,anual,3,referido,0
15,premium,tarjeta_debito,0.0,29.0,10.0,mensual,3,,0
36,basico,tarjeta_credito,0.0,,7.0,mensual,0,web,0
31,estandar,tarjeta_debito,2.0,12.0,3.0,anual,0,redes_sociales,0
57,premium,tarjeta_credito,2.0,100.0,7.0,mensual,0,referido,1
